KEY,X,Y,LNPRICE,YEAR97,YEAR98,YEAR99,YEAR00,YEAR01,LNSURAREA,LNNT,NBATH,INSIDE,MONUM,GAS_NOCV,OPENFIRE,GARAGE,DETACHED,SEMIDETA,CORNER,TERRACED,APPARTME,URBATTR,P_ALLOCH,HIGHDS_KM,RAILDS_KM,DRAIL_10,DHIGH_10,SUMOPENHA,SUMAGRHA,SUMURBHA,SUMNATHA,SUMWAHA,DIST_LOCAL,DISTREG_KM,ViewOpenSpace,PresLocOpen25,PresLocOpen50,PresLocOpen100,ISNIEUWBOU
65939,140334,469748,12.41,0,1,0,0,0,5.92,1.61,1,3,0,0,0,1,0,0,1,0,0,.2879,7,2.1,1.56,0,0,0,0,0,0,0,460.09,.88,0,0,0,0,0
66265,139231,469465,11.85,0,0,0,0,1,4.38,1.1,1,4,0,0,1,0,0,0,0,0,1,.2108,5,2.88,2.12,0,0,0,0,0,0,0,460.47,.49,0,0,0,0,0
66264,139231,469465,11.67,0,0,0,1,0,4.38,1.1,1,4,0,0,0,0,0,0,0,0,1,.2108,5,2.88,2.12,0,0,0,0,0,0,0,460.47,.49,0,0,0,0,0
66270,139231,469465,11.67,0,0,0,1,0,4.38,1.1,1,3,0,0,0,0,0,0,0,0,1,.2108,5,2.88,2.12,0,0,0,0,0,0,0,460.47,.49,0,0,0,0,0
66267,139231,469465,11.72,0,0,1,0,0,4.44,1.1,1,4,0,0,0,0,0,0,0,0,1,.2108,5,2.88,2.12,0,0,0,0,0,0,0,460.47,.49,0,0,0,0,0
66271,139231,469465,11.6,0,0,0,1,0,4.38,1.1,1,3,0,1,0,0,0,0,0,0,1,.2108,5,2.88,2.12,0,0,0,0,0,0,0,460.47,.49,0,0,0,0,0
66263,139231,469465,11.65,0,0,1,0,0,4.44,1.1,1,4,0,0,0,0,0,0,0,0,1,.2108,5,2.88,2.12,0,0,0,0,0,0,0,460.47,.49,0,0,0,0,0
66268,139231,469465,11.44,0,1,0,0,0,4.38,1.1,0,4,0,0,0,0,0,0,0,0,1,.2108,5,2.88,2.12,0,0,0,0,0,0,0,460.47,.49,0,0,0,0,0
66266,139231,469465,11.25,1,0,0,0,0,4.38,1.1,0,4,0,0,0,0,0,0,0,0,1,.2108,5,2.88,2.12,0,0,0,0,0,0,0,460.47,.49,0,0,0,0,0
66269,139231,469465,11.25,1,0,0,0,0,4.5,1.1,0,3,0,0,0,0,0,0,0,0,1,.2108,5,2.88,2.12,0,0,0,0,0,0,0,460.47,.49,0,0,0,0,0
52767,139937,476262,11.13,1,0,0,0,0,3.81,.69,0,3,0,0,0,0,0,0,0,0,1,.3933,5,1.37,.9,0,0,0,0,0,0,0,460.84,.48,0,0,0,0,0
52768,139937,476262,11.74,0,0,1,0,0,4.44,.69,1,4,0,0,0,0,0,0,0,0,1,.3933,5,1.37,.9,0,0,0,0,0,0,0,460.84,.48,0,0,0,0,0
57972,144452,473752,12.72,0,0,1,0,0,5.59,1.79,1,4,0,0,1,1,0,1,0,0,0,.1054,2,1.03,4.3,0,0,0,0,0,0,0,461.04,1.22,0,0,0,0,0
52903,139881,476070,11.93,0,0,0,1,0,4.25,1.1,1,5,0,1,0,0,0,0,0,1,0,.3933,8,1.52,.7,0,0,0,0,0,0,0,461.18,.48,0,0,0,0,0
66207,139409,469602,11.96,1,0,0,0,0,5.28,1.39,1,4,0,0,0,0,0,0,0,1,0,.2108,5,2.88,2.12,0,0,0,0,0,0,0,461.59,.69,0,0,0,0,0
51716,139097,477222,12.89,0,0,0,1,0,5.75,1.79,1,4,0,0,0,1,0,0,1,0,0,.2108,4,1.66,2.43,0,0,0,0,0,0,0,462.5,.47,0,0,0,0,0
66693,140462,469585,11.97,1,0,0,0,0,4.88,1.79,0,4,0,0,0,0,0,1,0,0,0,.2879,3,1.82,1.37,0,0,0,0,0,0,0,462.55,.74,0,0,0,0,0
52766,139935,476262,11.7,0,0,0,1,0,4.38,.69,1,3,0,0,0,0,0,0,0,0,1,.3933,5,1.38,.9,0,0,0,0,0,0,0,462.59,.48,0,0,0,0,0
63938,140259,470621,12.15,0,0,1,0,0,4.87,1.61,2,4,0,0,0,0,0,0,0,0,1,.437,9,2.64,.79,0,0,0,0,0,0,0,463.34,1.12,0,0,0,0,0
66154,139340,469672,11.34,0,1,0,0,0,1.61,.69,0,4,0,0,0,0,0,0,0,0,1,.2108,5,2.88,2.12,0,0,0,0,0,0,0,463.41,.72,0,0,0,0,0
66152,139340,469672,11.51,0,1,0,0,0,2.3,1.1,0,4,0,0,0,0,0,0,0,0,1,.2108,5,2.88,2.12,0,0,0,0,0,0,0,463.41,.72,0,0,0,0,0
66160,139340,469672,11.45,1,0,0,0,0,2.3,1.1,0,5,0,0,0,0,0,0,0,0,1,.2108,5,2.88,2.12,0,0,0,0,0,0,0,463.41,.72,0,0,0,0,0
66159,139340,469672,11.95,0,0,0,1,0,4.38,1.1,1,4,0,0,1,0,0,0,0,0,1,.2108,5,2.88,2.12,0,0,0,0,0,0,0,463.41,.72,0,0,0,0,0
66157,139340,469672,11.64,0,0,1,0,0,4.17,.69,1,5,0,0,0,0,0,0,0,0,1,.2108,5,2.88,2.12,0,0,0,0,0,0,0,463.41,.72,0,0,0,0,0
66158,139340,469672,11.66,0,0,0,1,0,4.32,1.1,1,4,0,0,0,0,0,0,0,0,1,.2108,5,2.88,2.12,0,0,0,0,0,0,0,463.41,.72,0,0,0,0,0
66153,139340,469672,11.55,0,0,1,0,0,4.32,1.1,1,4,0,0,0,0,0,0,0,0,1,.2108,5,2.88,2.12,0,0,0,0,0,0,0,463.41,.72,0,0,0,0,0
66155,139340,469672,11.6,0,0,1,0,0,4.38,1.1,1,4,0,0,0,0,0,0,0,0,1,.2108,5,2.88,2.12,0,0,0,0,0,0,0,463.41,.72,0,0,0,0,0
66151,139340,469672,11.56,0,0,1,0,0,4.38,1.1,1,4,0,0,0,0,0,0,0,0,1,.2108,5,2.88,2.12,0,0,0,0,0,0,0,463.41,.72,0,0,0,0,0
66161,139340,469672,11.59,0,0,1,0,0,4.44,1.39,1,4,0,0,0,0,0,0,0,0,1,.2108,5,2.88,2.12,0,0,0,0,0,0,0,463.41,.72,0,0,0,0,0
66150,139340,469672,11.51,0,0,1,0,0,4.38,1.1,1,4,0,0,0,0,0,0,0,0,1,.2108,5,2.88,2.12,0,0,0,0,0,0,0,463.41,.72,0,0,0,0,0
66156,139340,469672,11.42,0,1,0,0,0,4.32,.69,0,4,0,0,0,0,0,0,0,0,1,.2108,5,2.88,2.12,0,0,0,0,0,0,0,463.41,.72,0,0,0,0,0
62855,140480,471537,12.92,0,1,0,0,0,6.53,1.79,1,4,0,0,0,1,1,0,0,0,0,.2108,5,3.26,.65,0,0,0,0,0,0,0,463.58,1.1,0,0,0,0,0
62854,140452,471538,12.76,0,1,0,0,0,6.25,1.39,1,3,0,0,0,0,0,1,0,0,0,.2108,5,3.28,.65,0,0,0,0,0,0,0,464.18,1.08,0,0,0,0,0
62856,140510,471536,13.17,0,0,1,0,0,6.4,1.61,2,3,0,1,0,0,1,0,0,0,0,.2108,5,3.23,.65,0,0,0,0,0,0,0,464.74,1.13,0,0,0,0,0
52905,139877,476064,11.76,0,0,0,1,0,4.08,1.39,1,4,0,1,0,0,0,0,0,1,0,.3933,8,1.52,.69,0,0,0,0,0,0,0,464.83,.49,0,0,0,0,0
61132,141640,471548,12.15,0,0,0,1,0,4.55,1.1,1,5,0,0,0,0,0,0,0,0,1,.2108,6,2.38,.94,0,0,0,0,0,0,0,465.35,.7,0,0,0,0,0
64037,140468,470221,12.63,0,0,0,1,0,5.18,1.39,1,4,0,0,0,0,0,1,0,0,0,.3933,9,2.1,1.56,0,0,0,0,0,0,0,465.7,1.2,0,0,0,0,0
64038,140468,470221,12.28,0,0,1,0,0,5.24,1.79,0,3,0,1,0,1,0,1,0,0,0,.3933,9,2.1,1.56,0,0,0,0,0,0,0,465.7,1.2,0,0,0,0,0
64035,140468,470221,12.3,0,1,0,0,0,5.3,1.79,1,4,0,0,0,1,0,1,0,0,0,.3933,9,2.1,1.56,0,0,0,0,0,0,0,465.7,1.2,0,0,0,0,0
64034,140468,470221,11.92,0,0,1,0,0,5.05,2.08,1,1,0,1,0,0,0,1,0,0,0,.3933,9,2.1,1.56,0,0,0,0,0,0,0,465.7,1.2,0,0,0,0,0
64036,140468,470221,12.04,0,1,0,0,0,5.19,1.79,0,2,0,0,0,0,0,1,0,0,0,.3933,9,2.1,1.56,0,0,0,0,0,0,0,465.7,1.2,0,0,0,0,0
48883,144940,478434,11.73,1,0,0,0,0,4.92,1.39,1,4,0,0,0,0,0,1,0,0,0,.1054,8,3.29,6.13,0,0,0,0,0,0,0,465.77,.48,0,0,0,0,0
48881,144940,478434,12.2,1,0,0,0,0,5.43,1.61,1,4,0,0,0,1,0,1,0,0,0,.1054,8,3.29,6.13,0,0,0,0,0,0,0,465.77,.48,0,0,0,0,0
48885,144940,478434,12.56,1,0,0,0,0,5.9,1.95,2,4,0,0,0,1,0,1,0,0,0,.1054,8,3.29,6.13,0,0,0,0,0,0,0,465.77,.48,0,0,0,0,0
48882,144940,478434,12.04,0,1,0,0,0,5.45,1.39,2,4,0,1,0,1,0,1,0,0,0,.1054,8,3.29,6.13,0,0,0,0,0,0,0,465.77,.48,0,0,0,0,0
48884,144940,478434,11.85,0,1,0,0,0,5.57,1.39,1,4,0,0,0,0,0,1,0,0,0,.1054,8,3.29,6.13,0,0,0,0,0,0,0,465.77,.48,0,0,0,0,0
51599,139219,476937,12.86,0,0,1,0,0,5.39,1.79,2,4,0,0,0,0,0,1,0,0,0,.2545,3,1.9,.09,0,0,0,0,0,0,0,466.3,.63,0,0,0,0,0
57975,144463,473742,12.35,0,1,0,0,0,5.93,1.39,1,4,0,0,0,1,0,1,0,0,0,.1054,2,1.02,4.31,0,0,0,0,0,0,0,466.39,1.21,0,0,0,0,0
61247,141313,471844,12.02,0,1,0,0,0,2.3,1.39,1,5,0,0,0,0,0,0,0,0,1,.2108,5,1.96,1.59,0,0,0,0,0,0,0,466.97,.62,0,0,0,0,0
61242,141313,471844,11.71,1,0,0,0,0,2.3,1.1,1,5,0,0,0,1,0,0,0,0,1,.2108,5,1.96,1.59,0,0,0,0,0,0,0,466.97,.62,0,0,0,0,0
61245,141313,471844,11.98,0,0,1,0,0,4.44,1.1,2,4,0,0,0,0,0,0,0,0,1,.2108,5,1.96,1.59,0,0,0,0,0,0,0,466.97,.62,0,0,0,0,0
61251,141313,471844,12,0,0,0,1,0,4.5,1.1,1,4,0,0,0,1,0,0,0,0,1,.2108,5,1.96,1.59,0,0,0,0,0,0,0,466.97,.62,0,0,0,0,0
61250,141313,471844,11.98,0,0,0,1,0,4.5,1.1,2,4,0,0,0,0,0,0,0,0,1,.2108,5,1.96,1.59,0,0,0,0,0,0,0,466.97,.62,0,0,0,0,0
61246,141313,471844,12.28,0,1,0,0,0,4.83,1.1,1,5,0,0,0,0,0,0,0,0,1,.2108,5,1.96,1.59,0,0,0,0,0,0,0,466.97,.62,0,0,0,0,0
61252,141313,471844,11.82,0,0,0,1,0,4.38,.69,1,4,0,0,0,0,0,0,0,0,1,.2108,5,1.96,1.59,0,0,0,0,0,0,0,466.97,.62,0,0,0,0,0
61260,141313,471844,11.79,0,1,0,0,0,4.38,1.1,0,4,0,0,0,0,0,0,0,0,1,.2108,5,1.96,1.59,0,0,0,0,0,0,0,466.97,.62,0,0,0,0,0
61249,141313,471844,11.81,0,0,1,0,0,4.44,1.1,2,4,0,0,0,0,0,0,0,0,1,.2108,5,1.96,1.59,0,0,0,0,0,0,0,466.97,.62,0,0,0,0,0
61248,141313,471844,11.9,0,1,0,0,0,4.61,1.1,1,5,0,0,0,1,0,0,0,0,1,.2108,5,1.96,1.59,0,0,0,0,0,0,0,466.97,.62,0,0,0,0,0
61257,141313,471844,11.77,1,0,0,0,0,4.5,1.1,0,5,0,0,0,1,0,0,0,0,1,.2108,5,1.96,1.59,0,0,0,0,0,0,0,466.97,.62,0,0,0,0,0
61259,141313,471844,11.75,0,1,0,0,0,4.5,1.1,0,5,0,0,0,0,0,0,0,0,1,.2108,5,1.96,1.59,0,0,0,0,0,0,0,466.97,.62,0,0,0,0,0
61253,141313,471844,11.72,1,0,0,0,0,4.5,1.1,2,5,0,0,0,0,0,0,0,0,1,.2108,5,1.96,1.59,0,0,0,0,0,0,0,466.97,.62,0,0,0,0,0
61256,141313,471844,11.7,0,1,0,0,0,4.5,1.1,2,4,0,0,0,0,0,0,0,0,1,.2108,5,1.96,1.59,0,0,0,0,0,0,0,466.97,.62,0,0,0,0,0
61255,141313,471844,11.72,0,1,0,0,0,4.52,1.1,2,4,0,0,0,0,0,0,0,0,1,.2108,5,1.96,1.59,0,0,0,0,0,0,0,466.97,.62,0,0,0,0,0
61258,141313,471844,11.76,0,1,0,0,0,4.61,1.1,0,5,0,0,0,0,0,0,0,0,1,.2108,5,1.96,1.59,0,0,0,0,0,0,0,466.97,.62,0,0,0,0,0
61243,141313,471844,11.73,1,0,0,0,0,4.61,.69,0,4,0,0,0,0,0,0,0,0,1,.2108,5,1.96,1.59,0,0,0,0,0,0,0,466.97,.62,0,0,0,0,0
61241,141313,471844,11.67,1,0,0,0,0,4.61,1.1,1,5,0,0,0,0,0,0,0,0,1,.2108,5,1.96,1.59,0,0,0,0,0,0,0,466.97,.62,0,0,0,0,0
61244,141313,471844,12.1,1,0,0,0,0,5.08,1.95,1,2,0,1,0,0,0,0,0,0,1,.2108,5,1.96,1.59,0,0,0,0,0,0,0,466.97,.62,0,0,0,0,0
61254,141313,471844,11.82,0,1,0,0,0,4.91,1.79,1,2,0,1,0,0,0,0,0,0,1,.2108,5,1.96,1.59,0,0,0,0,0,0,0,466.97,.62,0,0,0,0,0
52765,139930,476262,11.43,0,1,0,0,0,4.09,1.1,0,4,0,0,0,0,0,0,0,0,1,.3933,5,1.38,.9,0,0,0,0,0,0,0,466.99,.49,0,0,0,0,0
64243,141251,470294,12.18,0,0,1,0,0,5.38,1.79,2,2,0,0,0,0,0,0,0,1,0,.2545,9,1.81,.59,1,0,0,0,0,0,0,467.13,.97,0,0,0,0,0
64250,141103,470260,12.03,0,0,0,1,0,5.11,1.1,1,4,0,0,0,0,0,0,1,0,0,.2545,9,1.85,.59,0,0,0,0,0,0,0,467.14,1.05,0,0,0,0,0
63077,141484,471299,11.87,0,0,0,1,0,4.92,1.61,1,4,0,0,0,0,0,0,0,1,0,.3599,13,2.67,.65,0,0,0,0,0,0,0,467.47,.96,0,0,0,0,0
57988,144534,473700,12.01,1,0,0,0,0,5.17,1.1,0,5,0,0,0,0,0,1,0,0,0,.1054,2,.94,4.36,0,0,0,0,0,0,0,467.54,1.13,0,0,0,0,0
53265,139331,476621,12.81,0,1,0,0,0,4.83,1.61,0,4,0,0,0,0,0,0,0,0,1,.2545,5,1.83,.34,1,0,0,0,0,0,0,467.64,.87,0,0,0,0,0
66234,139445,469565,11.92,1,0,0,0,0,5.28,1.61,1,4,0,0,0,0,0,0,0,1,0,.2108,5,2.88,2.12,0,0,0,0,0,0,0,467.67,.67,0,0,0,0,0
53282,139128,476308,13.5,0,0,0,1,0,6.98,2.08,2,5,0,0,0,1,0,1,0,0,0,.2545,5,2.12,.68,0,0,0,0,0,0,0,467.67,.58,0,0,0,0,0
52906,139874,476061,11.56,1,0,0,0,0,4.91,1.1,1,4,0,0,0,0,0,0,1,0,0,.3933,8,1.53,.69,0,0,0,0,0,0,0,467.69,.49,0,0,0,0,0
63124,141473,471106,11.94,0,0,0,1,0,4.84,1.39,1,4,0,1,0,0,0,0,0,1,0,.3599,13,2.48,.54,0,0,0,0,0,0,0,467.91,.98,0,0,0,0,0
47300,144691,479175,12.73,0,0,1,0,0,5.37,1.79,1,4,1,0,0,1,0,1,0,0,0,.2108,6,3.17,5.82,0,0,0,0,0,0,0,467.97,.52,0,0,0,0,0
47299,144691,479175,12.56,0,1,0,0,0,5.37,1.39,1,4,0,0,0,1,0,1,0,0,0,.2108,6,3.17,5.82,0,0,0,0,0,0,0,467.97,.52,0,0,0,0,0
64259,141064,470243,11.85,0,0,0,1,0,4.86,1.1,2,4,0,0,0,0,0,0,0,1,0,.2545,9,1.85,.6,0,0,0,0,0,0,0,468.14,1.04,0,0,0,0,0
65040,141701,470159,12.07,1,0,0,0,0,5.23,1.61,1,4,0,0,0,0,0,0,0,1,0,.2108,14,1.52,.97,0,0,0,0,0,0,0,468.24,.51,0,0,0,0,0
64871,140765,470090,12.77,0,1,0,0,0,5.78,1.79,1,4,0,0,1,0,0,1,0,0,0,.2879,3,1.91,.79,0,0,0,0,0,0,0,469.4,.95,0,0,0,0,0
64023,140465,470316,12.15,1,0,0,0,0,5.18,1.79,1,4,0,0,0,1,0,0,1,0,0,.3933,9,2.28,.76,0,0,0,0,0,0,0,469.5,1.28,0,0,0,0,0
62620,140079,470712,13.23,0,0,0,1,0,6.16,1.39,1,5,0,0,0,1,0,1,0,0,0,.437,9,2.83,.95,0,0,0,0,0,0,0,469.64,.93,0,0,0,0,0
62621,140079,470712,12.8,0,0,1,0,0,6.16,1.79,2,4,0,1,0,1,0,1,0,0,0,.437,9,2.83,.95,0,0,0,0,0,0,0,469.64,.93,0,0,0,0,0
57961,144263,473765,12.62,0,0,0,1,0,5.23,1.39,0,4,0,0,0,1,0,1,0,0,0,.1054,2,1.13,4.13,0,0,0,0,0,0,0,469.93,1.25,0,0,0,0,0
57960,144263,473765,12.26,1,0,0,0,0,5.23,1.39,0,4,0,0,0,1,0,1,0,0,0,.1054,2,1.13,4.13,0,0,0,0,0,0,0,469.93,1.25,0,0,0,0,0
63942,140286,470610,11.9,0,0,0,1,0,4.44,1.79,2,4,0,0,0,0,0,0,0,1,0,.437,9,2.65,.81,0,0,0,0,0,0,0,469.99,1.14,0,0,0,0,0
63367,141614,471531,12.13,0,0,0,1,0,4.44,1.39,1,4,0,0,0,0,0,0,0,0,1,.2108,6,2.41,.91,0,0,0,0,0,0,0,470.03,.73,0,0,0,0,0
65929,140355,469779,12.13,0,0,0,1,0,5.19,1.79,2,3,0,1,0,0,0,1,0,0,0,.2879,4,2.1,1.56,0,0,0,0,0,0,0,470.17,.91,0,0,0,0,0
65930,140355,469779,12.48,0,0,0,1,0,5.61,1.79,1,3,0,1,0,1,0,1,0,0,0,.2879,4,2.1,1.56,0,0,0,0,0,0,0,470.17,.91,0,0,0,0,0
57979,144474,473733,12.95,0,1,0,0,0,5.92,1.79,1,5,0,0,0,0,1,0,0,0,0,.1054,2,1.01,4.31,0,0,0,0,0,0,0,471.19,1.2,0,0,0,0,0
65890,140379,469855,11.69,0,0,1,0,0,4.2,1.39,1,4,0,0,0,0,0,0,0,1,0,.2879,4,2.1,1.56,0,0,0,0,0,0,0,471.81,.97,0,0,0,0,0
65889,140379,469855,11.7,0,0,1,0,0,4.23,1.39,2,4,0,0,0,0,0,0,0,1,0,.2879,4,2.1,1.56,0,0,0,0,0,0,0,471.81,.97,0,0,0,0,0
65887,140379,469855,12.63,0,0,0,1,0,5.51,1.79,1,4,0,0,0,0,0,0,0,1,0,.2879,4,2.1,1.56,0,0,0,0,0,0,0,471.81,.97,0,0,0,0,0
65892,140379,469855,11.28,1,0,0,0,0,4.2,1.39,0,4,0,1,0,0,0,0,0,1,0,.2879,4,2.1,1.56,0,0,0,0,0,0,0,471.81,.97,0,0,0,0,0
65886,140379,469855,12.35,1,0,0,0,0,5.52,1.61,1,5,0,0,0,0,0,0,0,1,0,.2879,4,2.1,1.56,0,0,0,0,0,0,0,471.81,.97,0,0,0,0,0
65891,140379,469855,12.55,0,0,1,0,0,5.8,1.61,1,4,0,0,0,0,0,0,0,1,0,.2879,4,2.1,1.56,0,0,0,0,0,0,0,471.81,.97,0,0,0,0,0
65888,140379,469855,12.03,1,0,0,0,0,5.31,1.39,1,4,0,0,1,0,0,0,0,1,0,.2879,4,2.1,1.56,0,0,0,0,0,0,0,471.81,.97,0,0,0,0,0
65885,140379,469855,11.49,1,0,0,0,0,4.79,1.61,1,3,0,0,0,0,0,0,0,1,0,.2879,4,2.1,1.56,0,0,0,0,0,0,0,471.81,.97,0,0,0,0,0
63131,141470,471089,11.56,0,0,1,0,0,5.06,1.39,1,3,0,0,0,0,0,0,1,0,0,.3599,13,2.47,.52,0,0,0,0,0,0,0,472.35,.97,0,0,0,0,0
64253,141076,470254,11.93,0,0,0,1,0,4.81,1.39,1,4,0,0,0,0,0,0,0,1,0,.2545,9,1.85,.59,0,0,0,0,0,0,0,472.62,1.05,0,0,0,0,0
61155,141450,471914,12.57,0,0,0,1,0,5.34,1.61,1,4,0,0,0,0,0,0,1,0,0,.2108,5,1.96,1.59,0,0,0,0,0,0,0,472.77,.48,0,0,0,0,0
61154,141450,471914,12.13,0,0,0,0,1,4.98,1.61,3,3,0,0,0,0,0,0,1,0,0,.2108,5,1.96,1.59,0,0,0,0,0,0,0,472.77,.48,0,0,0,0,0
61156,141450,471914,11.84,1,0,0,0,0,5.11,1.79,0,4,0,0,0,0,0,0,1,0,0,.2108,5,1.96,1.59,0,0,0,0,0,0,0,472.77,.48,0,0,0,0,0
61153,141450,471914,11.9,1,0,0,0,0,5.42,1.61,1,3,0,1,0,0,0,0,1,0,0,.2108,5,1.96,1.59,0,0,0,0,0,0,0,472.77,.48,0,0,0,0,0
62846,140069,470719,12.34,0,1,0,0,0,5.52,1.1,1,4,0,0,0,0,0,1,0,0,0,.437,3,2.84,.96,0,0,0,0,0,0,0,473.07,.91,0,0,0,0,0
53258,139270,476701,11.95,0,0,0,1,0,4.5,1.39,2,4,0,0,1,0,0,0,0,0,1,.2545,3,1.87,.26,0,0,0,0,0,0,0,473.17,.78,0,0,0,0,0
63939,140278,470620,12.31,0,1,0,0,0,5.19,1.79,1,5,0,0,0,0,0,0,0,0,1,.437,9,2.63,.77,0,0,0,0,0,0,0,473.31,1.14,0,0,0,0,1
53237,139233,476791,12.16,0,0,0,0,1,4.61,.69,1,4,0,0,0,0,0,0,0,0,1,.2545,3,1.9,.18,0,0,0,0,0,0,0,473.49,.7,0,0,0,0,0
64247,141111,470270,11.9,0,0,1,0,0,5.2,1.1,1,4,0,0,0,0,0,0,1,0,0,.2545,9,1.85,.58,0,0,0,0,0,0,0,473.49,1.06,0,0,0,0,0
52581,139922,476261,11.38,1,0,0,0,0,4.5,.69,0,4,0,0,0,0,0,0,0,0,1,.3933,8,1.39,.89,0,0,0,0,0,0,0,473.58,.49,0,0,0,0,0
63060,141592,471514,12.15,0,0,0,1,0,4.44,1.39,1,5,0,0,0,0,0,0,0,0,1,.2108,13,2.44,.89,0,0,0,0,0,0,0,473.76,.76,0,0,0,0,0
64248,141102,470267,11.47,0,1,0,0,0,4.9,1.39,0,3,0,0,1,0,0,0,0,1,0,.2545,9,1.85,.58,0,0,0,0,0,0,0,474,1.06,0,0,0,0,0
52956,139402,476116,11.86,0,0,0,1,0,4.67,1.1,1,3,0,0,0,0,0,1,0,0,0,.2545,2,1.91,.77,0,0,0,0,0,0,0,474.04,.52,0,0,0,0,0
52924,139269,476249,12.9,1,0,0,0,0,6.08,1.95,2,4,0,0,0,1,1,0,0,0,0,.2545,2,2,.71,0,0,0,0,0,0,0,474.45,.56,0,0,0,0,0
61271,141179,471781,12.42,0,0,0,1,0,5.8,.69,1,4,0,1,0,1,0,0,1,0,0,.2108,5,1.96,1.59,0,0,0,0,0,0,0,474.45,.76,0,0,0,0,0
64872,140755,470087,12.71,0,1,0,0,0,6.09,1.79,1,3,0,0,1,1,0,1,0,0,0,.2879,3,1.91,.8,0,0,0,0,0,0,0,474.47,.95,0,0,0,0,0
51598,139210,476945,12.74,0,0,0,1,0,5.2,1.39,1,3,0,1,0,0,0,0,0,1,0,.2545,3,1.9,.1,0,0,0,0,0,0,0,474.91,.62,0,0,0,0,0
62875,140161,471372,12.63,1,0,0,0,0,2.3,1.95,2,4,0,0,0,0,0,1,0,0,0,.2545,5,3.29,.86,0,0,0,0,0,0,0,475.05,.81,0,0,0,0,0
52933,139311,476219,13.17,0,0,0,1,0,6.17,1.79,1,1,0,1,0,1,1,0,0,0,0,.2545,2,1.97,.74,0,0,0,0,0,0,0,475.44,.55,0,0,0,0,0
52551,139845,476446,11.77,0,0,0,0,1,4.32,.69,2,4,0,0,0,0,0,0,0,0,1,.3933,8,1.39,.74,0,0,0,0,0,0,0,475.54,.66,0,0,0,0,0
52550,139845,476446,11.51,0,1,0,0,0,4.5,.69,1,4,0,0,0,0,0,0,0,0,1,.3933,8,1.39,.74,0,0,0,0,0,0,0,475.54,.66,0,0,0,0,0
64866,140866,470175,13.04,0,0,0,1,0,5.5,1.95,1,4,0,0,0,0,0,1,0,0,0,.2879,3,1.91,.68,0,0,0,0,0,0,0,476.14,1,0,0,0,0,0
63064,141502,471381,11.78,0,0,1,0,0,4.8,1.61,1,3,0,0,0,0,0,0,0,1,0,.2108,13,2.6,.73,0,0,0,0,0,0,0,476.29,.91,0,0,0,0,0
63063,141507,471394,11.85,0,0,0,1,0,5.1,1.39,1,3,0,1,0,1,0,0,1,0,0,.2108,13,2.58,.74,0,0,0,0,0,0,0,477.09,.9,0,0,0,0,0
65016,141791,470498,11.36,1,0,0,0,0,4.84,1.39,0,3,0,1,0,0,0,0,0,1,0,.2108,19,1.81,.85,0,0,0,0,0,0,0,477.54,.48,0,0,0,0,0
65015,141791,470498,11.73,0,0,0,1,0,5.38,1.61,0,3,0,0,0,0,0,0,0,1,0,.2108,19,1.81,.85,0,0,0,0,0,0,0,477.54,.48,0,0,0,0,0
63159,141473,471032,11.95,0,0,0,1,0,4.55,1.61,2,4,0,1,0,0,0,0,0,1,0,.3599,13,2.42,.49,0,0,0,0,0,0,0,478.64,.94,0,0,0,0,0
53241,138973,476781,13.36,1,0,0,0,0,7.03,2.08,1,4,0,0,0,1,1,0,0,0,0,.2108,3,2.16,.38,0,0,0,0,0,0,0,478.7,.49,0,0,0,0,0
62858,140453,471523,13.25,0,0,1,0,0,6.4,1.79,2,3,0,0,0,0,1,0,0,0,0,.2108,5,3.23,.65,0,0,0,0,0,0,0,479.04,1.08,0,0,0,0,0
63073,141476,471315,11.56,0,0,1,0,0,5.34,1.61,1,2,0,1,0,0,0,0,1,0,0,.3599,13,2.66,.66,0,0,0,0,0,0,0,479.14,.97,0,0,0,0,0
62808,139996,470909,12.53,1,0,0,0,0,6.43,1.61,0,1,0,0,0,1,1,0,0,0,0,.2545,3,3.03,1.02,0,0,0,0,0,0,0,479.53,.83,0,0,0,0,0
61164,141378,471873,12.45,0,0,0,1,0,5.12,1.79,1,4,0,0,0,1,0,0,0,1,0,.2108,5,1.96,1.59,0,0,0,0,0,0,0,480.38,.55,0,0,0,0,0
64998,141767,470550,11.63,0,0,1,0,0,5.07,1.39,1,4,0,0,0,0,0,0,0,1,0,.2108,19,1.88,.8,0,0,0,0,0,0,0,480.44,.52,0,0,0,0,0
63129,141461,471098,11.53,0,1,0,0,0,4.84,.69,0,3,0,0,0,0,0,0,0,1,0,.3599,13,2.48,.51,0,0,0,0,0,0,0,480.48,.99,0,0,0,0,0
63076,141472,471305,11.88,0,0,0,1,0,4.56,1.39,1,4,0,0,0,0,0,0,0,1,0,.3599,13,2.67,.65,0,0,0,0,0,0,0,480.54,.97,0,0,0,0,0
63075,141472,471305,11.46,1,0,0,0,0,4.56,1.61,1,4,0,0,0,0,0,0,0,1,0,.3599,13,2.67,.65,0,0,0,0,0,0,0,480.54,.97,0,0,0,0,0
64868,140847,470169,12.84,0,0,0,1,0,5.42,2.2,2,4,0,0,0,1,0,1,0,0,0,.2879,3,.81,2.17,0,0,0,0,0,0,0,480.56,1,0,0,0,0,0
